Comment_ID,Lemmatized_Review,Label
1828,bong joonhos mind powerful im never getting,Pozitif
1829,something personal watching kijung hold peach sunlight 3,Nötr
1830,need accept best movie ever made,Pozitif
1831,holy shit,Negatif
1832,try go webpage movie look letterboxd logo carefully,Pozitif
1833,thanks film well oscar second run local theater able catch today wow definitely life hype surrounding didnt absolutely love certainly amazing film somehow havent seen yet highly recommend seeking,Pozitif
1834,mom dad said fuck least five time different tone voice,Negatif
1835,bong joon ho best director one greatest thing happen oscar history,Pozitif
1836,spell oscarwinning masterpiece korean apparently,Pozitif
1837,first half like oh different pace korean film second half made go oh heck yea korean cinema rock friend watched boy p love valentine party,Pozitif
1838,watched bw cinema,Nötr
1839,insert gif bong giggling oscar,Pozitif
1840,chimpanzee right,Nötr
1841,parasite winning best picture amidst antieast asian racism due current coronavirus outbreak metaphorical,Pozitif
1842,truly one greatest film time academy really award best film nominated year truly historical moment proud everyone involved film parasite really show good cinema utterly breathtaking,Pozitif
1843,parasite winning best picture make eminem getting standing ovation,Pozitif
1844,best picture catchup part 4,Pozitif
1845,dear academy,Pozitif
1846,fuck yeah,Negatif
1847,go stair,Nötr
1848,overcome 1inchtall barrier subtitle introduced many amazing film,Pozitif
1849,went watch 2020 film 6,Nötr
1850,ive always fan korean film mainly revenge horror one exception went totally blind without knowing thing new korean movie lot buzz im glad,Negatif
1851,showed family went insane watching loved mission successful,Pozitif
1852,6th watch think got little detail message really love climate changerain message change genre smoothly never bored 3rd watch last week half got ta say bravo bong,Pozitif
1853,jessica child illinois chicago,Nötr
1854,time watched theatre annoying crowd laughed time reaction second half movie priceless everyone like wtf happening oscar nominating kangho song best supporting actor disgrace,Pozitif
1855,second viewing,Nötr
1856,jesus fucking christ know im late youre one people hasnt yet seen masterpiece go completely blind feel world shift,Negatif
1857,film go line wildly hilarious surprising dont fucking call si filthy bitch one heartbreakingly complex poignant take care hitting every single beat meantime dont know better film,Negatif
1858,overrated like say dont think parasite phenomenal film brilliant examination justify action ultimately tear apart beautiful direction immaculate editing incredibly sharp dialogue highly memorable performance film tell stay best way possible ill definitely rewatching many time future film year one best decade absolutely loved,Pozitif
1859,heard many good thing must see definitely right brilliant masterpiece well thoughtout together piece piece work art mind fuck sure idea expect bam keep throwing surprise exceptional joyful thrill ride many theory came really going blew mind loved,Pozitif
1860,metaphorical,Nötr
1861,youll walk stair,Nötr
1862,parasite masterful film featuring tight script direction bong joonho dark dive class never feel didactic rather synthesizes breezy caper telling horror lurk society institution everyone human despite inhuman upper class may deep empathy follows protagonist truly despicable thing make journey well worth taking,Pozitif
1863,hope write movie half good one day holy fuck one best movie century,Pozitif
1864,proof cannesvenice,Nötr
1865,aside tonally dissonant finale ending leaf many logistical question absolutely life hype immediately slot one 2019s finest spend hard earned cash insomnia cure doctor sleep go see instead four half star,Negatif
1866,come film defines entire decade bong joonhos palme dor winner parasite perfect way end decade engrossing genre bender class warfare film perfect,Pozitif
1867,im monster seen third time thats enough maybe bluray something,Nötr
1868,there need plan cant go wrong plan dont need make plan anything doesnt matter happen next,Pozitif
1869,either die trying eat rich live long enough see eat trauma cake,Negatif
1870,know kind plan never fails plan,Pozitif
1871,watch second time yall promise one movie whole different experience youre familiar plot twistsclimax,Pozitif
1872,exciting feeling movie idea happen next,Pozitif
1873,honest film damn landmark masterpiece every sense word admittedly throw term around lot reference film personally love dont think way someone see less masterful also way hell topped favorite year snuck left breathless,Pozitif
1874,still impressed effortless emotional truly surprising theyre feeling dont often experience go movie hard deny something special going bong doesnt treat mutually exclusive one another either greatest magic trick complement well feeding one another unlike host parasite,Pozitif
1875,start etching parasite best international feature film award next year oscar real issue pacing everything else film twitter saying movie advertised,Pozitif
1876,know kind plan never fails plan plan know life planned,Pozitif
1877,certainly need rewatch fuck watch extremely immersive acting great cinematography pretty great interesting score probably best thing technical aspect one unpredictable film seen never knew going always kept interested besides minor pacing issue film expertly crafted well written serf extremely impressive engaging experience,Pozitif
1878,going knowing expect experience best way went simple insane quick loved wasnt moment watching wasnt interested entertained thats exactly film like,Pozitif
1879,fucking immaculate smart tightly wound thoroughly unpredictable cant count many time gasped clutched chest shock yet every twist turn laden meaning one favorite aspect joonhos film boldness tinge without scene ever feeling inconsequential shockvalue unheard dialogue sharp knife visuals match literally perfect nothing going top 2019 absolutely problem bong joonho owe life,Pozitif
1880,movie ever exist film cancelled yes im correct dont take criticism,Pozitif
1881,change every single rating every single movie ive ever rated adjust fact seen masterpiece hello cinema arrived climax anxietyyyyy im fucking losing bong joon hooooo god scalppppp full offence literally never watching hollywood movie ever,Pozitif
1882,reign cum peach call name 2017 killer peach parasite 2019 superior peach,Negatif
1883,endind like,Pozitif
1884,hate movie made pee,Negatif
1885,im late seeing let wow,Pozitif
1886,damn movie absolute perfection deep complex blend drama comedy thriller together really well damn everything movie pure perfection cinematography writing acting drama visuals social commentary absolute perfection overall go watch movie definitely deserves 6 oscar nothing perfection must watch,Pozitif
1887,remember watching like year ago dont really remember anything remember good amazing really glad watched cause hoe lee fuck friggen amazing easy favorite 2019 one time favorite,Pozitif
1888,say ghost house brings wealth,Pozitif
1889,idk really think film one ive ever seen could say perfect every aspect like isnt single crack blemish thing 1 favorite film ever cant think anything thats really better technical level exciting perfectly paced watched dad time even loved fact dont know anyone didnt love there reason top 20 film wonderful experience id go far say best film last decade,Pozitif
1890,ti movy y badd itt dosnt hav minion orr norm da north,Nötr
1891,ive wanting watch long even funny rule giving film 5 star first viewing try keep rating film nearly perfect eye time favorite mine watch film able decide worth extra bump 5 star said thought film absolutely brilliant hyped beyond belief best picture win figured must something special oh boy true bong joonho genius come directing well acted think really interested story involving difference class also mounding tension building throughout obviously film give undivided attention due fact korean aspect worried going find difficult stay focused film engaging loved till last second climax fantastic way built perfect one thing couldnt stop thinking whole film much liked name film half way realized actually called dont think could possibly fit better also really like movie poster simple say lot time really love everything movie im happy say deserves praise gotten,Pozitif
1892,watched anonymous friend anonymous friend voldemort,Pozitif
1893,deserved hype movie oscar even oscar letterboxd,Nötr
1894,really love maybe quite much majority success film achieved critically commercially across level inspiringly unprecedented scene elementally impactful flood sequencewell deserve,Pozitif
1895,bong joonho film two word,Nötr
1896,saw date roommatenewly budding crush wouldnt stop saying dude symbolic every five minute anyways shit rail deserves literally every oscar available,Negatif
1897,draw u motif twist turn excitement thrill encouraged peel back surface revealing ugliness sits beneath artifice lingers within character dynamic narrative correlate country current state affair bong display human endurance family forced create opportunity order stay afloat,Pozitif
1898,perfect,Pozitif
1899,knowing trajectory severely impact thing seemed genius first seem like flaw still absolutely masterful every technical aspect darkly humorous best way,Pozitif
1900,10 ultimate commentary class conflict struggle bong joonhos parasite confine typical genre convention making film even thrilling exciting solidifying one decade best,Pozitif
1901,ever get point start get kind sick movie youre watching many talking time friendscoworkers writing working within film industry small extent start wonder even like movie anymore ive bit rut lately cure full blown completely engaging masterpiece reminded love movie make feel emotional mental physical level,Pozitif
1902,reason im fucking scared basement,Negatif
1903,second time seeing incredible film still cant manage find word describe ending make feel,Nötr
1904,done bong created time classic rank best film lie among best korean film time genius genius filmmaking anyone ever complains contemporary cinema unoriginal tell watch parasite,Pozitif
1905,yes im 6 year late regret putting long,Nötr
1906,got show walker parasite first time tonight pretty great experience,Pozitif
1907,fucking masterpiece,Pozitif
1908,parasite still one best foreign movie ever saw doubt something change near future,Pozitif
1909,joker origin story,Pozitif
1910,one write,Nötr
1911,literally movie ever,Nötr
1912,another bong hit,Nötr
1913,backyard scene gon na haunt forever jesus good,Pozitif
1914,kiwoo know kind plan never fails plan plan know make plan life never work way,Pozitif
1915,guess crazy rich asian took dark turn,Pozitif
1916,day 16 watching film solukos greatest time list,Pozitif
1917,rich still nice,Pozitif
1918,im really late review film,Nötr
1919,enjoyed even rewatch fun watching son experiencing first time somehow knowing nothing film actually thought creature feature 25 minute paused asked going see monster soon almost wanted stop watching hung ended loving,Pozitif
1920,netflix ph go check hundredth time,Nötr
1921,still hold incredibly well rewatch anything add extra tension despite obviously amazing social criticism film present especially second half seldomly film precise fun effective parasite early 3040 minute kim kiwoo family conning way job,Pozitif
1922,bong joon ho changed world see nonamerican cinema cleverest picture 2019 sophomore masterpiece socioeconomic studio exploiting best south korean cinema playing tint comedyas bong done beforein drama rather turned thriller,Pozitif
1923,starting 2022 movie got film manifesting good year,Pozitif
1924,watching parasite basement apartment friend parent house theyre vacation unsettling artimitateslife quality pure visual poetry though,Pozitif
1925,still think scene theyre hiding table park start talking kitaek smell one genius devastating subversively emotionally charged scene cinema history,Negatif
1926,think fourth time watch parasite impact amazingly well crafted work art reach level rarely seen history moviemaking,Pozitif
1927,honestly took way long watch film worth end though masterpiece wow,Pozitif
1928,dilf got stabbed dilf poetic cinema,Negatif
1929,good loved,Pozitif
1930,deserves every single bit praise get,Pozitif
1931,every rewatch parasite different cant put finger blow mind,Nötr
1932,pride knowing saw movie theater buzz hype without even knowing premise simply wanted go see new bong joonho movie soon possible,Pozitif
1933,rare cinematic masterpiece deserving acclaim accolade,Pozitif
1934,refuse believe people dont like film dont like film cant trust,Negatif
1935,well fell hype trap one best picture expectation sky high kept trying jump one step ahead twist never exceeded imagination felt relatively tame sure im interested rewatch either enjoy wasnt favorite 2019,Pozitif
1936,4th watch finally got show mom,Nötr
1937,bong joonhos end decade masterpiece parasite timely ruminative cautionary tale danger pitfall social class like everyone else world adored film sudden tone shift incredible acting beautiful cinematography star masterful script bong wrote han jinwon,Pozitif
1938,using self quarantine time finally got around finishing 2019 film edit check youre kind thing,Pozitif
1939,movie suck could even understand saying oscar nothing even happened last quarter got exiting sex scene start woman way old boring dont watch would much rather watch new fast furious least something actually happens,Negatif
1940,wow didnt think would love film much bong joonho deserved oscar,Pozitif
1941,way movie shift tone well done honestly felt sad movie family diabolical im starting get best picture writing movie unbelievable also love fact majority film set really well designed house add intensity well bong joon ho deserves best director direction took movie incredible well done parasite,Pozitif
1942,bong joonho ranked,Nötr
1943,belt trust,Pozitif
1944,yeah watch obvious reason hype around masterpiece truly justified,Pozitif
1945,black white nice,Pozitif
1946,hella dope,Nötr
1947,poor family kims con way becoming servant rich family park easy life get complicated deception threatened exposure bong joon ho masterpiece impeccably designed structured park dream home much like previous work bong joon ho provides commentary current state affair time view social class divide constant source storytelling motivation character parasite different divide kim family park evident kim family slowly infect infiltrate affluent host bong joon ho handle tonal shift great skill although subtle tonal shift feel natural event seem spiral control parasite begin easily comedic work career kim family hustle con way existence narrative progress stumble chain event simply described opening pandora box take dark tragic turn meanwhile held together bong joon ho masterful direction charming adaptable cast exquisite form fact clear hero villain another master stoke viewer ethic feel much earlier work building towards crafting masterpiece use powerful imagery creating real relatable character navigating labyrinth delving mind bong joon ho operates letting story unfold led believe joon ho clear stance today society even though huge class divide still human being side tap humanity overall parasite deserves every award simply described masterpiece high bar set filmmaking coming decade,Pozitif
1948,knife favorite film ive seen 2019 masterfully crafted engaging modern murder mystery extremely varied lovable character love,Pozitif
1949,paying extra,Nötr
1950,rewatched dad shamelessly sobbed front ending never fails make cry tonight hit harder usual beautiful beautiful film finally got academy award recognition absolutely well deserved love best picture winner,Pozitif
1951,earned friend,Pozitif
1952,theater third viewing,Nötr
1953,best picture winner im gon na killing tomorrow,Pozitif
1954,right time see fuss,Nötr
1955,film aficionado dizzee rascal said unto bong joonho quote hey turn bass bong joonho gleefully complied dizzee rascal responded quote yeah yeah yeah yeah,Pozitif
1956,black white thing fucking suck,Negatif
1957,parasite doesnt infect host overnight take time slowly taking organism little little likewise film start slow introduces u character world inhabit choice pay wonderfully end equal part hilarious diabolical parasite film class warfare clear critique modern society hype real,Pozitif
1958,amazing film suspenseful funny challenging film shot beautifully actor really good believable absolute mustwatch really good example foreign film,Pozitif
1959,still best movie 2019 100,Pozitif
1960,overcome one inch barrier subtitle youll introduced many amazing film bong joon ho,Pozitif
1961,wise bong joonho said overcome oneinch tall barrier subtitle introduced many amazing film,Pozitif
1962,starting new year right watching masterpiece still word get better every rewatch parasite film,Pozitif
1963,there nothing said hasnt said already film goddamn masterpiece,Pozitif
1964,boy fucked im speechless terrified probably best film year everything perfect cant wait see oscar next year,Negatif
1965,cant wait hollywood elite give standing ovation win oscar go home ask personal staff make snack,Pozitif
1966,logging almost two day late bad pretty good though definitely treat watch seen trailer anything sort beforehand,Pozitif
1967,cannes title card opened film told certainly regarded let call like say im parashook,Pozitif
1968,woo boy well sure something huh bong joonho master kind satire eat rich,Pozitif
1969,needed collect thought one seeing 2 day ago bong joonho incredible director melding motif gut wrenching drama comedy suspense mystery horror explores social class struggle intrinsic darkness everyone parasite succinct ever strike movie revelation became exciting long watching film rollicking journey best time ive cinema age work story tone keep surprising top beautiful looking film anticipatory direction editing staging elevates comically pointed allusion class divide whole cast great able pull slapstick comedy depressing drama movie left awe bong joonhos best everyone watch,Pozitif
1970,isnt film flm,Nötr
1971,eat richyoure still cannibal yet still starving death go chain predation whoever win humanity loses,Negatif
1972,park sodam free next thursday,Pozitif
1973,classic bong joonho fashion every time think grip movie going take wild left turn plunge hilarity madness parasite phenomanal genre fluid film family class survival everyone kind scummy never sure trust hope character keep head water there much haunting moving imagery ordinary extraordinary foreboding narrative gap class comedically tragic cycle one trapped,Negatif
1974,id hate add hype train set movie unreachable standard anyone hasnt able hit bong yet,Negatif
1975,turn good script great editing make perfect picture,Pozitif
1976,amazing bong joonho manages masterfully juggle multiple genre film creating layered narrative detailed metaphor acute social commentary within intriguing story engrosses u end raising stake overwhelming tension providing number hilarious mindboggling scene,Pozitif
1977,joel coen said directing come two word tone management every time finish watching bong joonho film prominent thought mind isnt single director balance tone efficiently parasite least first viewing estimation finest work director career date certainly feel like culmination canon mature work master building magnum opus finally achieved mixing comedy manner commentary class divide hauntingly dark gruesome thriller emotional drama poor family simply trying survive together achieve kind higher position life parasite occupies many space yet isnt single moment tone tilt offbalance,Pozitif
1978,horror movie there specific scene scared crap image forever haunt sleep,Negatif
1979,whole family probably cammin license plate honestly good,Pozitif
1980,parasite consistently riveting film great performance incredibly engaging story intense moment genuinely holding breath incredibly unpredictable kept toe entire runtime issue film tad long maybe scene two couldve little tighter really minor complaint overall fantastic film among best ive seen year,Pozitif
1981,bong joonho one subtlety day last two movie full heavyhandedness didnt gel latest return hollywood satirize south korea everstratifying society freshest idea around message clear title alone director lack nuance make hysterical bmovie hijinks pulpy pageantry film adeptly blend dark comedy horror character quirk much fun near end however film kind resorted stale genre mechanic regardless think one deny bong interesting work since mother,Pozitif
1982,parasite reminds u onehundred percent golden age asian film director bong joon ho god amongst u,Pozitif
1983,love watching film knowing anything film exact reason first half laughed asked friend film thriller literally jumped seat sequence,Pozitif
1984,loved,Pozitif
1985,film talk social class always get,Nötr
1986,deserved trailer kind kindness style,Pozitif
1987,wild subverts genre becomes horror film halfway,Negatif
1988,friend told best movie world didnt believe saw found best movie world,Pozitif
1989,korean hero lie identity go someone house movie,Pozitif
1990,film one best ever doubt much better rewatch,Pozitif
1991,movie started one thing first half became completely different thing second half,Nötr
1992,parasite one best film ive ever watched ive hearing non stop praise film since 2019 knowing best picture made even excited movie absolutely deserved best picture easily best film 2019 script literally brilliant every way story poor family eventually start stealing job within rich family gain fast income together funny dont like character movie good people found enjoying film much knew thing would get intense quickly acting everyone magnificent,Pozitif
1993,shocking take know,Negatif
1994,friendly reminder slaughter dispossession palestinian twosided conflict rather genocidal settler colonialism work,Pozitif
1995,drank substantial amount whiskey rewatch viewing still tense first,Negatif
1996,money make people nice,Pozitif
1997,watching friend really let appreciate comedy film,Pozitif
1998,yeah still 10,Pozitif
1999,borat better wa wa wee wa king castle,Pozitif
2000,parasite break every imaginable asian stereotype freaking love beautifully outright insidious melodic captivatingly dark humorous downright diabolical ingeniously twisted core deepest form inception implanted brain since batshit gotham corruption hit fan global mass medium level let brain digest mark parasite incomparable humbly bow bong joonho god,Pozitif
2001,genuinely speechless really say anything everything youve heard film true im mad waiting long see im glad finally please watch havent complete fucking masterpiece truthfully dont know something like exists,Pozitif
2002,long long long wait seeing everyone gush parasite site finally hit british isle well worth wait certainly lucky enough see qa director bong joonho one star frequent bong collaborator song kangho,Pozitif
2003,unfollow gon na thing tweet next week ive wanted year fuck fuck,Negatif
2004,song kangho one face make go yeah class conflict destroy society retribution injustice,Negatif
2005,yes good effortlessly good think seemed bit easy watching though thinking there little fault sorry bother struck fact feature rare twist genuinely shake film challenge think understand world,Pozitif
2006,caught bouquet bitch id never met,Negatif
2007,yeahim logging absolutely nothing else,Nötr
2008,quite good bong best work decade sure take little get high gear epilogue wholly unnecessary one key advantage burning former end exact right spot shouldthat sociopolitical commentary much sharper fan bong typical tonehopping genrebending treat,Pozitif
2009,kind film always nervewracking watch snail pace pace around demanding film regard others far unbearable tension nonetheless make hard breathe possibility space nearly endless tangible infinite beyond every interaction film including one give tool towards relief reconcile event appropriate space manufactured space engage subtle snowpiercer even u matter peeles second feature feel far ambitious familial type play parasite film asks engage obvious response response notion class consciousness plea fantasy cycle repeat dream born grace born violence past dead story still alive,Pozitif
2010,best film 2019 parasite,Pozitif
2011,bong joonhos parasite complete masterpiece arguably perfect film smart painstakingly well thought take story tonal shift subtle dont feel wrong misplaced unequivocal realize happening even realization still dont know whats going happen next emotionally dazzling full wit crowned overarching theme left stunned silence long credit finished rolling parasite everything could ask great film one gon na sit forefront mind longer id consider comfortably,Pozitif
2012,watch masterpiece dab american,Pozitif
2013,movie good make horny,Pozitif
2014,cant go wrong plan,Pozitif
2015,five year parasite many hollow eat rich movie followed none come close bong joonho absolutely running mickey 17 box office get ready,Pozitif
2016,omg amazing film dont think appreciated detail add much masterpiece first time watched beautiful color imagery character family ending captivates absolutely stunning work around,Pozitif
2017,delicious black comedy edge surprising jolt heartfelt emotion violent throat punch least expecting parasite movie keep engaged guessing,Pozitif
2018,project looking korean cinema originally planned writing oldboy legendary director park chanwook whilst certainly amazing piece film enjoy greatly also found seriously disturbing,Pozitif
2019,wow masterpiece,Pozitif
2020,number 4 top favorite 2024 parasite,Pozitif
2021,smell,Nötr
2022,fact story begin family struggling get wifi connection brilliant,Pozitif
2023,hadnt rewatched since theater still certified banger,Nötr
2024,like word metaphorical movie,Pozitif
2025,wow understand hype im follower great bong joonho film really life comedythriller category put read somewhere exact halfway point movie shift genre happens go fun scary real quick movie look great acting good get follow fun unique set character personal favorite part parasite course ending pure chaos love movie perfect way send story,Pozitif
2026,take care long,Pozitif
2027,someone film class complained watch thisred flag,Negatif
2028,plan best plan,Pozitif
2029,beautiful story telling amazing plot parasite truly lived thought going one thing found wishing film film capitalized potential horror moment however change good film accomplishes,Pozitif
2030,parasite one artistic film seen much admiration put making film bong joonho theme greed class explored great length,Pozitif
2031,10th viewing,Nötr
2032,know late party party happens film regret late yes know better late never,Pozitif
2033,need elon musk house fr,Nötr
2034,ok yeah get,Pozitif
2035,youll walk stair,Nötr
2036,one best film time there moment film genre flip hard bong joon ho take emotional ride cant prepared,Pozitif
2037,chimpanzee,Nötr
2038,finally finally watched took film im ashamed havent seen yet list little thing summary review heard since came completely surprised watching didnt include spoonfed social commentary like everyone made seem fantastic film,Pozitif
2039,watched 15 minute godfather got bored decided rewatch masterpiece,Pozitif
2040,hyperstylized divide playing wonderfully pulpy theatrics feverishly pitching anthem social discontent spiral everincreasing intensity purely academic ground effect definitely conveyed,Pozitif
2041,got chance see cinema couple week released sweden hadnt actually seen since,Pozitif
2042,ignorance greatest luxury parasite got one favorite movie title ever id forgotten depressing disturbing get really satisfying catch smaller line second time around like mr kims last two job folded,Pozitif
2043,time life much better came mi time bong hype,Pozitif
2044,metaphorical,Nötr
2045,son watched wont go basement alone anymore wholl get beer,Pozitif
2046,didnt like movie problem film problem,Pozitif
2047,sometimes even think chill thing love todayyyy,Pozitif
2048,would kinder,Pozitif
2049,pretty sure 50 year assuming havent wiped planet climate change alien required viewing film student im really excited experience,Pozitif
2050,holy fucking shit man nobody could prepared stand test time,Negatif
2051,act like place,Pozitif
2052,technically proficient wellacted end movie vile nihilistic waste time,Negatif
2053,wow impact still intact probably important movie ive seen year literally cultural reset bong joonho puted way toohigh standard filmmaking since palme dor four academy award good hand,Pozitif
2054,soooo late feel like everythings said still say movie deserved attention award got,Pozitif
2055,dont know actually get better every watch,Pozitif
2056,watched third time,Nötr
2057,couple year ill probably rewatch wonder heck thinking rating four star case different set expectation story would couldnt adjust fly became obvious expectation wrong still good time parasite unbalanced enjoyment waited element never came,Pozitif
2058,official totally understand hype behind parasite wow cant wait watch need watch cast crew work please hollywood dont remake,Pozitif
2059,seriously movie keep getting better every viewing,Pozitif
2060,hell money id nice,Negatif
2061,2019 ranked case missed,Negatif
2062,wild,Nötr
2063,first time watched loved time actually blown away movie good,Pozitif
2064,audience collectively groaned kiwoo dahye first awkwardly kissed thinking felt,Pozitif
2065,dude fuck movie tense perfect incredible build incredible crescendo incredible toll viewer youre reading go watch host regret,Negatif
2066,black white,Nötr
2067,dont want say much parasite simply twist turn within discovered little knowledge one watch first time,Negatif
2068,want bong drink alcohol want deserves,Pozitif
2069,four time academy award winning parasite,Pozitif
2070,holy fuck,Negatif
2071,loved every second film cinematography point beautiful film great plot must see,Pozitif
2072,really love black white version great,Pozitif
2073,2019 ranked new 1,Nötr
2074,peach scheme far best scene concludes crescendo dark comedy part movie pretty much seal kims fate get film much darker layer moongwang responding chungsooks needy needy somehow made tear watching maybe knowing violent unsettling tragedy unfolds line said made emotional guess doesnt win best picture sunday academy really local,Negatif
2075,everything expected much,Nötr
2076,wasnt watched second time realized tightly written script second line wasted entire film every single shot purpose every single edit meaningful everything flow melliflously,Negatif
2077,may favourite decade although close undoubtedly best,Pozitif
2078,month hearing nothing good thing parasite missed seeing cinema finally picked bluray film first concern watching hype movie built ruin experience im happy say respectfully admit parasite pure cinema absolute masterpiece movie like make want become filmmaker bong joonho crafted film nothing short cinematic achievement,Pozitif
2079,uk preview screening followed qa director bong joonho leading actor song kangho,Nötr
2080,geez knife joker ready hustler u 2019 really year eat rich cinema,Pozitif
2081,parasite work art somehow broke spot number 1 highest rated film time letterboxd alone make phenomenon parasite highest rated film letterboxd message message everyone message large corporation message small indie company saying even film completely different language heard understood everyone made 1617 million dollar worldwide moment couldnt tell insanely huge amount money new moment world filmmaking 100 million dollar blockbuster cinematic universe superhero film 11 million dollar foreign dramacomedythriller insane get much traction film fantastic well deserved attention im happy film good finally getting noticed large amount people obviously deserves win title best picture probably going happen though look forward love great film different country future,Pozitif
2082,mom yard,Nötr
2083,fact ive got see still advanced screening absolutely criminal obviously award show dont mean shit really really want win big shove face people pigeonhole restrict film believe foreign language genre film running lap around even breath,Pozitif
2084,movie,Nötr
2085,chimpanzee right,Nötr
2086,rich look poor poor look rich parasite selfishly consuming one another bong joonhos universe socioeconomic divide acting spectre mutually assured nihilistic annihilation,Pozitif
2087,wow thats metaphorical,Pozitif
2088,let real deserves award know wont get lazy as fucker academy cant bothered read subtitle,Pozitif
2089,everyone many time seen parasite,Nötr
2090,really wonderful reminder deodorant one civilization great boon,Pozitif
2091,think parasite potent emotional affect frequent reminder elite disgusted poorany nicety hallow underlined contempt feel sympathy plug nose joonhos filmography often examines class boundary shifting tense parable surprise crawl shadow socialchess played blindly one side,Negatif
2092,yeah best film year somehow beating least 4 masterpiece sound like broken record go see even better people say jaw dropping,Pozitif
2093,finally got see parasite week dodging potential spoiler incredible hype crazy thought way could live high expectation managed blow away,Negatif
2094,fucking go see,Nötr
2095,took time think process one lot happens happily say 1 film year far tried think literally one thing didnt like film couldnt masterfully done genuinely surprised film transitioned humor lightheartedness serious dark really dont want say anymore less know going better incredible,Pozitif
2096,want know absolutely nothing going highly advise read review,Pozitif
2097,bring get board formal precision helping film technically sound end really serving make film feel inauthentic end day feel clean never really found invested character supposed edge seat emotionally sold everything going feeling indifference didnt want see family well let alone care experienced hardship supposed finding manipulative hijinks funny entertaining horrified crime justify punishment understand richer family privileged completely unaware less fortunates harsh living condition would trying lead successful joyful life blissful ignorance seems like perfect fit didnt really deserve taken advantage overall parasite bad film couldnt help dissatisfied turned spite though id recommend check decide feel reception film fantastic critic audience alike im obviously minority highly likely film enjoyed large amount people year come suit,Pozitif
2098,damn metaphorical,Negatif
2099,got rewatch masterpiece theater hold much even first viewing believe hype,Pozitif
2100,say another hit bong,Nötr
2101,bong conniving unconventional intellectually curious beautifully controlled chaos bong maneuver film desperate incredibly dark pitch get emotional resentment boiling surface film undoubtedly stick long credit leave disturbed unlike anything youve ever experienced cinema finest firing cylinder telling atmospheric fable social class deeply impactful point feel like audience handle story going gloriously unique storytelling continually adapts best bong joonhos legendary filmography,Pozitif
2102,masterpiece one definitive theater experience 2019 cinematic event tempts earns revel audience participation sheer ingenuity bravado,Pozitif
2103,originally published blog,Nötr
2104,devastating many reason especially pea sized brain may may playing fuck marry kill ensemble cast duration runtime particularly dismayed ended like kill kill kill instead,Negatif
2105,shes rich still nice,Pozitif
2106,letterboxd sniper surrounding house speak nice knowing,Pozitif
2107,like film parasiteis another brilliant social satiredrama superb acting lot director typical funny satirical moment running time 131 minute get never boring,Pozitif
2108,finally 2019 movie make say wow fucking masterpiece saved cinema,Pozitif
2109,movie watch youre trying win breath holding contest,Pozitif
2110,insane magical filmmaking id still say he made better movie one right,Pozitif
2111,probably first korean film ive ever seen damn literal masterpiece,Pozitif
2112,bong joonho complete master genre tone borderline nauseous many point swift smooth transition scene wild comedy unbearable suspense first shoplifter parasitecrazy poor asian stay winning,Pozitif
2113,one best bong like 4way tie second honestly though still wish would pull back bit hairpin turn said first 90 minute probably best movie maybe need rewatch memory murder,Pozitif
2114,cest trop un film qui filme aaa il pte il pte jhurle,Nötr
2115,see film one time actual masterpiece wowwww,Pozitif
2116,watched plane headphone god awful find really interesting seemingly different take movie every time watch undercooked class allegory still feel infantile shallow far effect go newfound respect bong effort making boil story class consciousness insanely palatable wide audience film time come across smug disingenuous way vast oversimplification ideal sort losing anarchist attitude spirit film go favor didactic traditional execution theme though clear bjh willingly making concession despite ultimate shallowness ton merit earned attention detail easily specific element movie lend analysis sure bit gimmicky make film much metaphorical presence especially add say nothing much new bong juxtaposition fruitful enough make thing work despite innate broadness whole movie,Pozitif
2117,jessica child illinois chicago,Nötr
2118,oh god tone switch extremely well acted written dark comedy extremely well acted written drama still maintaining character vibe something thatll never cease amaze youre wondering good worth time answer yes good also park sodam im free anytime gim call pls,Pozitif
2119,ending year one best film ever made,Pozitif
2120,rewatching favorite 16,Pozitif
2121,happy 300 movie year taking gfbf application now3,Pozitif
2122,sit basement apartment put parasite second time wife immediately like hey thats like u referring basement apartment went correct saying poor hit u hard life mean wouldnt consider live rich middle class least yet think thats parasite distills perfectly searching way creation plan save put great situation truth matter unfortunately money fame fortune lot born opportunity land obviously someone definitely capitalist dont necessarily agree every opinion within parasite even harden money loving man like admit system capitalism flaw income inequality united state around world seems get worse monetary level emotional one well celebs like kim kanye worshipped like god internet culture stuff rise everyone seems latest shoe car ring whatever order keep everyone else parasite expose system could acting cinematography music editing perfect anything id say subject would retreading hundred others said much better parasite director height craft making perfect stroke genius first watched film remember giving 9 head upon watch emotional core hit hard give 10 10,Pozitif
2123,need preface review saying alien came earth asked year represented film would disagree 2020s pick parasite uk release dont however looking film still cant help feeling rather agnostic bit like recent oscar winner shape water admire technical craft film enormously never able say really love especially second viewing knowing twist shock coming felt shade voice turned hushed whisper disappointment may well expectation feeling first time around film overpraised try best objective plot tick along swisswatch regularity absolute steelconstructed solidity helped handsome photography enough make film look great didnt particularly impress image mind equally film symbol felt many fell flat landed significance rather irritating comment metaphorical ringing ear dont feel film enough give rock idea native american anything approaching feeling subsurface level still good time solidly enjoyable film one deserving best picture winner late best film year would barely make top 10,Pozitif
2124,seen parasite well,Pozitif
2125,believe parasite supremacy,Pozitif
2126,know kind plan never fails plan know make plan life never turn way,Pozitif
